model,seed,policy,mrt,ratio,n_jobs,n_busy
T=2000,18,fcfs,27.74539884298867,1.0965115421994736,12273,2500
T=2000,18,static,26.37480567098509,1.0423450390878597,12273,2500
T=2000,18,kupd_50,28.15382954452864,1.1126529204857107,12273,2500
T=2000,18,kupd_200,25.940644504196204,1.0251867804067412,12273,2500
T=2000,18,kupd_500,25.496679703414,1.0076410773825082,12273,2500
T=2000,18,kupd_2000,25.427218284038133,1.0048959285917405,12273,2500
T=8000,1,genie,25.296179898318343,1.0,12785,2500
T=8000,1,fcfs,28.72410011732499,1.1355113789032838,12785,2500
T=8000,1,static,26.073509581540872,1.0307291332662527,12785,2500
T=8000,1,kupd_50,28.44518341806805,1.1244853385929252,12785,2500
T=8000,1,kupd_200,26.181529135705908,1.0349993256272827,12785,2500
T=8000,1,kupd_500,25.78362221353148,1.0192694042014439,12785,2500
T=8000,1,kupd_2000,25.47998435666797,1.0072660954772008,12785,2500
T=8000,0,genie,26.960257320319435,1.0,12397,2500
T=8000,0,fcfs,30.542281197063808,1.132863119004605,12397,2500
T=8000,0,static,27.175057675244013,1.0079672961712678,12397,2500
T=8000,0,kupd_50,30.266758086633864,1.1226435166040638,12397,2500
T=8000,0,kupd_200,27.57549165120594,1.0228200466923145,12397,2500
T=8000,0,kupd_500,27.227033959828994,1.0098951815014203,12397,2500
T=8000,0,kupd_2000,27.040832459466007,1.0029886635794771,12397,2500
T=8000,4,genie,25.696236059479556,1.0,11836,2500
T=8000,4,fcfs,29.26510138560325,1.1388866960072586,11836,2500
T=8000,4,static,25.944733017911457,1.009670558670799,11836,2500
T=8000,4,kupd_50,27.816026529232847,1.082494201284833,11836,2500
T=8000,4,kupd_200,26.223707333558632,1.020527180434447,11836,2500
T=8000,4,kupd_500,25.83398191956742,1.0053605461815116,11836,2500
T=8000,4,kupd_2000,25.771824095978374,1.002941599552707,11836,2500
T=8000,2,genie,27.16430762117593,1.0,12977,2500
T=8000,2,fcfs,30.450802188487327,1.1209857660700842,12977,2500
T=8000,2,static,27.618908838714646,1.0167352403705048,12977,2500
T=8000,2,kupd_50,29.796339677891652,1.0968930293906671,12977,2500
T=8000,2,kupd_200,27.801975803344376,1.023474486854631,12977,2500
T=8000,2,kupd_500,27.43307929413578,1.0098942949957734,12977,2500
T=8000,2,kupd_2000,27.235061262233184,1.002604654683048,12977,2500
T=8000,5,genie,25.965731462925852,1.0,12475,2500
T=8000,5,fcfs,29.068945090180364,1.1195118894179936,12475,2500
T=8000,5,static,26.82316873747495,1.033021880233698,12475,2500
T=8000,5,kupd_50,30.60141643286573,1.1785308831587802,12475,2500
T=8000,5,kupd_200,26.91873987975952,1.0367025445901412,12475,2500
T=8000,5,kupd_500,26.467747494989982,1.0193337912617988,12475,2500
T=8000,5,kupd_2000,26.015244088176352,1.001906845001505,12475,2500
T=8000,3,genie,26.879420579420582,1.0,13013,2500
T=8000,3,fcfs,30.139634211941903,1.1212903240562189,13013,2500
T=8000,3,static,27.39468147237378,1.0191693452405626,13013,2500
T=8000,3,kupd_50,29.9398109582725,1.1138562630027453,13013,2500
T=8000,3,kupd_200,27.84478982555906,1.0359148086278909,13013,2500
T=8000,3,kupd_500,27.27465303926843,1.0147039054908216,13013,2500
T=8000,3,kupd_2000,27.059560439560443,1.0067017761639467,13013,2500
T=8000,6,genie,25.400646787423103,1.0,11704,2500
T=8000,6,fcfs,28.436944634313054,1.1195362414311965,11704,2500
T=8000,6,static,25.700300751879695,1.011797099773261,11704,2500
T=8000,6,kupd_50,27.922309466848944,1.099275530285883,11704,2500
T=8000,6,kupd_200,25.97855946684894,1.022751888338213,11704,2500
T=8000,6,kupd_500,25.749697539302804,1.0137418056634893,11704,2500
T=8000,6,kupd_2000,25.441766917293233,1.0016188615279864,11704,2500
T=8000,8,genie,28.098239284613012,1.0,12972,2500
T=8000,8,fcfs,31.797535460992908,1.1316558001698591,12972,2500
T=8000,8,static,28.490093277829175,1.0139458557971193,12972,2500
T=8000,8,kupd_50,32.500935861856306,1.1566894114840238,12972,2500
T=8000,8,kupd_200,28.932584798026518,1.0296938717391593,12972,2500
T=8000,8,kupd_500,28.428120567375885,1.0117402830626303,12972,2500
T=8000,8,kupd_2000,28.18486046870182,1.0030827975807097,12972,2500
T=8000,10,genie,24.477310350712518,1.0,11719,2500
T=8000,10,fcfs,27.072226299172282,1.106013116281145,11719,2500
T=8000,10,static,24.666941718576673,1.0077472306044701,11719,2500
T=8000,10,kupd_50,27.319630514549022,1.1161206081514494,11719,2500
T=8000,10,kupd_200,25.27088488778906,1.0324208226192402,11719,2500
T=8000,10,kupd_500,24.696243706800924,1.008944338775442,11719,2500
T=8000,10,kupd_2000,24.546774468811336,1.0028378983272073,11719,2500
T=8000,11,genie,29.50747320061256,1.0,12407,2500
T=8000,11,fcfs,32.75109454340292,1.1099254185791492,12407,2500
T=8000,11,static,30.001146933182884,1.016730464489927,12407,2500
T=8000,11,kupd_50,32.38123720480374,1.0973910569926917,12407,2500
T=8000,11,kupd_200,30.03712259208512,1.017949669491238,12407,2500
T=8000,11,kupd_500,30.118714435399372,1.0207147942025114,12407,2500
T=8000,11,kupd_2000,29.58133876037721,1.0025032831263614,12407,2500
T=8000,7,genie,26.281181189927718,1.0,12589,2500
T=8000,7,fcfs,29.79370164429264,1.133651544387628,12589,2500
T=8000,7,static,26.78580427357217,1.0192009286035382,12589,2500
T=8000,7,kupd_50,28.784727937087933,1.0952600542977002,12589,2500
T=8000,7,kupd_200,27.129851457621733,1.0322919377771067,12589,2500
T=8000,7,kupd_500,26.590110413853367,1.0117547693801543,12589,2500
T=8000,7,kupd_2000,26.34732464850266,1.00251676125578,12589,2500
T=8000,9,genie,24.143749892269245,1.0,11603,2500
T=8000,9,fcfs,27.104668620184434,1.1226370692674905,11603,2500
T=8000,9,static,24.378508144445398,1.0097233550390332,11603,2500
T=8000,9,kupd_50,26.956904248901143,1.1165168778331598,11603,2500
T=8000,9,kupd_200,24.92023528397828,1.0321609275764434,11603,2500
T=8000,9,kupd_500,24.47804533310351,1.013846044724863,11603,2500
T=8000,9,kupd_2000,24.266378522795833,1.0050791045746317,11603,2500
T=8000,13,genie,26.425884873474008,1.0,12369,2500
T=8000,13,fcfs,29.9143512005821,1.1320094424012939,12369,2500
T=8000,13,static,26.795124909046812,1.013972664958646,12369,2500
T=8000,13,kupd_50,28.78015684372221,1.0890896173021398,12369,2500
T=8000,13,kupd_200,26.890637076562378,1.0175870062748544,12369,2500
T=8000,13,kupd_500,26.62465680329857,1.0075218646708057,12369,2500
T=8000,13,kupd_2000,26.499185059422754,1.002773802515969,12369,2500
T=8000,12,genie,26.534008604133053,1.0,13017,2500
T=8000,12,fcfs,30.116495352231695,1.135014908661054,13017,2500
T=8000,12,static,27.169561342859343,1.0239523830797015,13017,2500
T=8000,12,kupd_50,29.591529538296076,1.1152302684369662,13017,2500
T=8000,12,kupd_200,27.350757470999465,1.0307812090910076,13017,2500
T=8000,12,kupd_500,26.9182015825459,1.0144792663688593,13017,2500
T=8000,12,kupd_2000,26.722710301912883,1.0071116920400198,13017,2500
T=8000,15,genie,24.676871494757375,1.0,12303,2500
T=8000,15,fcfs,28.303167520117043,1.1469512059553448,12303,2500
T=8000,15,static,25.056484597252705,1.0153833561347507,12303,2500
T=8000,15,kupd_50,27.419183938876696,1.1111288537812392,12303,2500
T=8000,15,kupd_200,25.07534341217589,1.0161475865165148,12303,2500
T=8000,15,kupd_500,24.932826952775745,1.0103722815135925,12303,2500
T=8000,15,kupd_2000,24.793541412663583,1.0047279055584901,12303,2500
T=8000,14,genie,23.96174362921156,1.0,11694,2500
T=8000,14,fcfs,26.705007696254487,1.1144851605748187,11694,2500
T=8000,14,static,24.517211390456644,1.0231814416279756,11694,2500
T=8000,14,kupd_50,26.797253292286644,1.1183348635621966,11694,2500
T=8000,14,kupd_200,24.659600649905933,1.0291237996488545,11694,2500
T=8000,14,kupd_500,24.30128527449974,1.0141701560012621,11694,2500
T=8000,14,kupd_2000,24.13060458354712,1.0070471062936215,11694,2500
T=8000,18,genie,25.32358361217661,1.0,12253,2500
T=8000,18,fcfs,28.45821105035502,1.1237829323915733,12253,2500
T=8000,18,static,26.08256345384804,1.0299712652559365,12253,2500
T=8000,18,kupd_50,28.09781767730352,1.1095514010818337,12253,2500
T=8000,18,kupd_200,25.83453766424549,1.0201770041671034,12253,2500
T=8000,18,kupd_500,25.62255610870807,1.0118060895768206,12253,2500
T=8000,18,kupd_2000,25.368262466334777,1.0017643179907871,12253,2500
T=8000,16,genie,26.55779091424407,1.0,12349,2500
T=8000,16,fcfs,29.983771965341326,1.1290009798691412,12349,2500
T=8000,16,static,26.94317920479391,1.0145113082558062,12349,2500
T=8000,16,kupd_50,30.888221718357762,1.1630568904656562,12349,2500
T=8000,16,kupd_200,27.39954976111426,1.031695363879784,12349,2500
T=8000,16,kupd_500,26.93184468378006,1.0140845212142766,12349,2500
T=8000,16,kupd_2000,26.589489027451613,1.0011935523293296,12349,2500
T=8000,17,genie,25.296352529119492,1.0,12277,2500
T=8000,17,fcfs,28.612254622464775,1.1310822218155063,12277,2500
T=8000,17,static,25.712195161684452,1.0164388376579694,12277,2500
T=8000,17,kupd_50,27.321283701229945,1.0800483456964591,12277,2500
T=8000,17,kupd_200,25.873649914474218,1.0228213686020615,12277,2500
T=8000,17,kupd_500,25.522379245744073,1.0089351504871855,12277,2500
T=8000,17,kupd_2000,25.328882463142467,1.001285953537591,12277,2500
T=8000,19,genie,26.957815552950372,1.0,12795,2500
T=8000,19,fcfs,30.556702618210238,1.1335006932661498,12795,2500
T=8000,19,static,27.280978507229385,1.0119877277758007,12795,2500
T=8000,19,kupd_50,29.72054630715123,1.1024834801163441,12795,2500
T=8000,19,kupd_200,27.55836889409926,1.0222775224487046,12795,2500
T=8000,19,kupd_500,27.284680734661976,1.0121250618793491,12795,2500
T=8000,19,kupd_2000,27.030676045330207,1.0027027595109375,12795,2500
stationary,0,genie,26.958668116992992,1.0,12411,2500
stationary,0,fcfs,28.408848602046575,1.0537927348176181,12411,2500
stationary,0,static,27.156419305454833,1.0073353471174338,12411,2500
stationary,0,kupd_50,30.054048021916046,1.1148194670259666,12411,2500
stationary,0,kupd_200,27.72889694625735,1.0285707300494884,12411,2500
stationary,0,kupd_500,27.199875110788817,1.0089472889665414,12411,2500
stationary,0,kupd_2000,27.064742567077595,1.0039347066266133,12411,2500
stationary,1,genie,27.586912727005366,1.0,13601,2500
stationary,1,fcfs,29.168608190574222,1.0573349935609324,13601,2500
stationary,1,static,27.71315565031983,1.004576188882161,13601,2500
stationary,1,kupd_50,31.0312947577384,1.124855654013117,13601,2500
stationary,1,kupd_200,28.82423645320197,1.044851837479638,13601,2500
stationary,1,kupd_500,28.159062568928757,1.0207399011112723,13601,2500
stationary,1,kupd_2000,27.824673185795163,1.0086185961126795,13601,2500
stationary,2,genie,27.99758718916006,1.0,12989,2500
stationary,2,fcfs,29.346109785202863,1.0481656718106378,12989,2500
stationary,2,static,28.112365078143046,1.0040995635876588,12989,2500
stationary,2,kupd_50,31.144060358765106,1.1123837260813416,12989,2500
stationary,2,kupd_200,28.57683655400724,1.0206892601470834,12989,2500
stationary,2,kupd_500,28.18835399183925,1.0068136872434867,12989,2500
stationary,2,kupd_2000,28.062360458849795,1.0023135304214648,12989,2500
stationary,3,genie,27.89489754098361,1.0,13176,2500
stationary,3,fcfs,29.143841074681237,1.0447731895004333,13176,2500
stationary,3,static,28.223937462052213,1.0117957028013878,13176,2500
stationary,3,kupd_50,31.071945962355805,1.1138935325610868,13176,2500
stationary,3,kupd_200,28.81912340619308,1.0331324344838184,13176,2500
stationary,3,kupd_500,28.16377276867031,1.0096388677281092,13176,2500
stationary,3,kupd_2000,28.02089784456588,1.0045169659934097,13176,2500
stationary,6,genie,26.358342963970088,1.0,11768,2500
stationary,6,fcfs,27.53646329027872,1.0446962970289535,11768,2500
stationary,6,static,26.61821125084976,1.009859052491839,11768,2500
stationary,6,kupd_50,29.3130956832087,1.1120993350483959,11768,2500
stationary,6,kupd_200,26.945944935418083,1.022292826686837,11768,2500
stationary,6,kupd_500,26.688407545887152,1.0125222052982707,11768,2500
stationary,6,kupd_2000,26.33472977566281,0.9991041474671016,11768,2500
stationary,4,genie,26.48330629461389,1.0,12328,2500
stationary,4,fcfs,28.060871187540556,1.0595682757801093,12328,2500
stationary,4,static,27.03889682024659,1.0209788958920774,12328,2500
stationary,4,kupd_50,29.32947517845555,1.107470300429237,12328,2500
stationary,4,kupd_200,27.293608046722905,1.0305966990335271,12328,2500
stationary,4,kupd_500,26.582091985723558,1.0037301117168198,12328,2500
stationary,4,kupd_2000,26.50827384815055,1.0009427657279235,12328,2500
stationary,7,genie,27.21105085012595,1.0,12704,2500
stationary,7,fcfs,28.53886492443325,1.0487968686553373,12704,2500
stationary,7,static,27.7076487720403,1.0182498619641531,12704,2500
stationary,7,kupd_50,29.965224338790932,1.1012152563983848,12704,2500
stationary,7,kupd_200,28.163962531486145,1.035019290015982,12704,2500
stationary,7,kupd_500,27.4559870906801,1.0090013517634147,12704,2500
stationary,7,kupd_2000,27.219251416876574,1.0003013689840863,12704,2500
stationary,5,genie,25.7248827505633,1.0,11983,2500
stationary,5,fcfs,27.10687724276058,1.0537220910041667,11983,2500
stationary,5,static,26.01057164316115,1.0111055469277734,11983,2500
stationary,5,kupd_50,28.769016940665942,1.118334229921261,11983,2500
stationary,5,kupd_200,26.452103813736127,1.0282691692018266,11983,2500
stationary,5,kupd_500,25.94089793874656,1.0083971301357448,11983,2500
stationary,5,kupd_2000,25.76950513227072,1.0017346000034322,11983,2500
stationary,9,genie,26.873899170923707,1.0,11941,2500
stationary,9,fcfs,28.191497362029985,1.049028917714027,11941,2500
stationary,9,static,27.187913910057784,1.0116847479830477,11941,2500
stationary,9,kupd_50,30.21591324009714,1.124359105759738,11941,2500
stationary,9,kupd_200,28.001051838204507,1.0419422823652,11941,2500
stationary,9,kupd_500,27.39495519638221,1.0193889253712116,11941,2500
stationary,9,kupd_2000,27.025729000921196,1.0056497134647941,11941,2500
stationary,8,genie,28.140134557050636,1.0,12857,2500
stationary,8,fcfs,29.301451349459438,1.0412690561253137,12857,2500
stationary,8,static,28.4450431671463,1.0108353643255508,12857,2500
stationary,8,kupd_50,32.388608540094886,1.150975610099909,12857,2500
stationary,8,kupd_200,29.12413937932644,1.034968021218266,12857,2500
stationary,8,kupd_500,28.51482227580307,1.0133150649295155,12857,2500
stationary,8,kupd_2000,28.177538305981177,1.0013291958094481,12857,2500
stationary,11,genie,31.258491664045295,1.0,12716,2500
stationary,11,fcfs,32.59297656495753,1.0426919160161272,12716,2500
stationary,11,static,31.322286096256686,1.0020408672592724,12716,2500
stationary,11,kupd_50,34.948745674740486,1.118056048588546,12716,2500
stationary,11,kupd_200,32.04176549229317,1.0250579534248234,12716,2500
stationary,11,kupd_500,31.662354513998114,1.0129201003776314,12716,2500
stationary,11,kupd_2000,31.383230575652718,1.0039905608033832,12716,2500
stationary,10,genie,24.472650314354027,1.0,11293,2500
stationary,10,fcfs,25.41531391127247,1.0385190645397953,11293,2500
stationary,10,static,24.499480208979016,1.001096321578593,11293,2500
stationary,10,kupd_50,27.4813689896396,1.1229420858238985,11293,2500
stationary,10,kupd_200,25.262157973966172,1.0322608156235973,11293,2500
stationary,10,kupd_500,24.70156468608873,1.0093538856149322,11293,2500
stationary,10,kupd_2000,24.52787390418844,1.0022565430848338,11293,2500
stationary,15,genie,26.089991221069436,1.0,12530,2500
stationary,15,fcfs,27.239916999201917,1.044075360868801,12530,2500
stationary,15,static,26.337508379888266,1.009487054124378,12530,2500
stationary,15,kupd_50,28.904190742218677,1.107865100348389,12530,2500
stationary,15,kupd_200,26.63197047086991,1.0207734546634415,12530,2500
stationary,15,kupd_500,26.333223463687155,1.0093228181089342,12530,2500
stationary,15,kupd_2000,26.249719872306464,1.0061222194321031,12530,2500
stationary,14,genie,24.177397753203437,1.0,11394,2500
stationary,14,fcfs,25.13193522906793,1.0394805713008557,11394,2500
stationary,14,static,25.089668246445502,1.0377323689900082,11394,2500
stationary,14,kupd_50,27.361640337019487,1.1317032799112612,11394,2500
stationary,14,kupd_200,24.882814639283836,1.0291767084812482,11394,2500
stationary,14,kupd_500,24.526087414428645,1.0144221336301178,11394,2500
stationary,14,kupd_2000,24.378559768299105,1.0083202508867612,11394,2500
stationary,13,genie,26.715302333223796,1.0,12172,2500
stationary,13,fcfs,28.00518320736116,1.0482824733947793,12172,2500
stationary,13,static,26.94052004600723,1.0084302887526504,12172,2500
stationary,13,kupd_50,29.18891965165955,1.092591777086479,12172,2500
stationary,13,kupd_200,27.37643197502465,1.0247472266476527,12172,2500
stationary,13,kupd_500,26.85956786066382,1.005400108358894,12172,2500
stationary,13,kupd_2000,26.754312356227405,1.0014602126720122,12172,2500
stationary,12,genie,26.766239468192005,1.0,12937,2500
stationary,12,fcfs,27.973803818505065,1.0451152038652305,12937,2500
stationary,12,static,28.03750715003478,1.0474951919694773,12937,2500
stationary,12,kupd_50,30.005093916673104,1.121005210774193,12937,2500
stationary,12,kupd_200,27.580948442451884,1.0304379319040333,12937,2500
stationary,12,kupd_500,27.235307258251524,1.0175246055994134,12937,2500
stationary,12,kupd_2000,26.946075597124526,1.0067187670926367,12937,2500
stationary,16,genie,25.347052963215262,1.0,11744,2500
stationary,16,fcfs,26.367958957765666,1.0402771081921036,11744,2500
stationary,16,static,25.76796236376022,1.0166058516213226,11744,2500
stationary,16,kupd_50,29.029430347411445,1.1452783244482192,11744,2500
stationary,16,kupd_200,26.09538061989101,1.0295232608604146,11744,2500
stationary,16,kupd_500,25.49337108310627,1.0057725890305018,11744,2500
stationary,16,kupd_2000,25.362965769754766,1.0006277971077189,11744,2500
stationary,18,genie,26.30386493548914,1.0,12246,2500
stationary,18,fcfs,27.548269639065815,1.0473088158956338,12246,2500
stationary,18,static,26.95085170667973,1.0245966428423101,12246,2500
stationary,18,kupd_50,29.335146170178017,1.1152409063125577,12246,2500
stationary,18,kupd_200,26.951287767434263,1.0246132206629308,12246,2500
stationary,18,kupd_500,26.543882083945775,1.0091247863781723,12246,2500
stationary,18,kupd_2000,26.36388943328433,1.0022819649485883,12246,2500
stationary,17,genie,25.700733871612442,1.0,12509,2500
stationary,17,fcfs,26.997285154688626,1.0504480257082573,12509,2500
stationary,17,static,25.864367255575985,1.00636687593362,12509,2500
stationary,17,kupd_50,28.13810296586458,1.0948365562799869,12509,2500
stationary,17,kupd_200,26.378055799824125,1.026354186288813,12509,2500
stationary,17,kupd_500,25.889760172675675,1.0073548989693255,12509,2500
stationary,17,kupd_2000,25.68037812774802,0.999207970326213,12509,2500
stationary,19,genie,28.90633650033665,1.0,13367,2500
stationary,19,fcfs,30.0229468093065,1.0386285653651353,13367,2500
stationary,19,static,28.949403755517316,1.0014898897748652,13367,2500
stationary,19,kupd_50,32.28478791052592,1.1168758071487173,13367,2500
stationary,19,kupd_200,29.630114460986015,1.0250387301981674,13367,2500
stationary,19,kupd_500,29.13977855913818,1.0080758092191588,13367,2500
stationary,19,kupd_2000,28.956110570808704,1.0017219086365883,13367,2500
